56,-8,8
56,-7,8
56,-6,8
56,-5,10
56,-4,10
56,-3,8
56,-2,8
56,-1,8
58,-9,4
58,-8,7
58,-7,8
58,-6,8
58,-5,10
58,-4,10
58,-3,8
58,-2,8
58,-1,8
60,-9,10
60,-8,8
60,-7,8
60,-6,8
60,-5,10
60,-4,10
60,-3,8
60,-2,8
60,-1,8
62,-9,8
62,-8,8
62,-7,61
62,-6,8
62,-5,25
62,-4,10
62,-3,8
62,-2,8
62,-1,8
64,-9,8
64,-8,8
64,-7,8
64,-6,8
64,-5,10
64,-4,10
64,-3,8
64,-2,8
64,-1,8
65,-9,7
65,-8,8
65,-7,10
65,-6,10
65,-5,10
65,-4,10
65,-3,8
65,-2,8
65,-1,8
66,-9,8
66,-8,8
66,-7,8
66,-6,8
66,-5,10
66,-4,10
66,-3,10
66,-2,8
66,-1,8
67,-9,8
67,-8,8
67,-7,61
67,-6,8
67,-5,10
67,-4,10
67,-3,8
67,-2,8
67,-1,8
68,-9,61
68,-8,8
68,-7,8
68,-6,8
68,-5,10
68,-4,10
68,-3,8
68,-2,8
68,-1,8
72,-9,8
72,-8,6
72,-7,7
72,-6,8
72,-5,10
72,-4,10
72,-3,8
72,-2,8
72,-1,61
73,-9,8
73,-8,61
73,-7,61
73,-6,61
73,-5,10
73,-4,10
73,-3,10
73,-2,8
73,-1,8
74,-9,8
74,-8,8
74,-7,8
74,-6,5
74,-5,7
74,-4,10
74,-3,10
74,-2,10
74,-1,31
75,-9,8
75,-8,8
75,-7,8
75,-6,8
75,-5,10
75,-4,5
75,-3,7
75,-2,8
75,-1,8
76,-9,8
76,-8,10
76,-7,6
76,-6,7
76,-5,10
76,-4,10
76,-3,8
76,-2,8
76,-1,8
77,-9,8
77,-8,8
77,-7,8
77,-6,8
77,-5,10
77,-4,0
77,-3,8
77,-2,8
77,-1,61
78,-9,7
78,-8,8
78,-7,8
78,-6,8
78,-5,10
78,-4,10
78,-3,8
78,-2,8
78,-1,8
79,-9,8
79,-8,8
79,-7,8
79,-6,8
79,-5,10
79,-4,10
79,-3,8
79,-2,8
79,-1,8
81,-9,7
81,-8,8
81,-7,8
81,-6,8
81,-5,10
81,-4,10
81,-3,8
81,-2,8
81,-1,8
82,-9,8
82,-8,8
82,-7,8
82,-6,8
82,-5,10
82,-4,10
82,-3,5
82,-2,7
82,-1,61
84,-9,8
84,-8,8
84,-7,8
84,-6,8
84,-5,10
84,-4,10
84,-3,8
84,-2,6
84,-1,7
85,-9,8
85,-8,8
85,-7,5
85,-6,7
85,-5,10
85,-4,10
85,-3,8
85,-2,8
85,-1,8
87,-9,8
87,-8,8
87,-7,10
87,-6,10
87,-5,10
87,-4,10
87,-3,6
87,-2,7
87,-1,8
89,-9,8
89,-8,8
89,-7,8
89,-6,10
89,-5,10
89,-4,10
89,-3,10
89,-2,8
89,-1,5
90,-9,8
90,-8,61
90,-7,8
90,-6,8
90,-5,25
90,-4,1
90,-3,8
90,-2,8
90,-1,8
91,-9,8
91,-8,8
91,-7,8
91,-6,6
91,-5,7
91,-4,10
91,-3,8
91,-2,8
91,-1,8
92,-9,10
92,-8,8
92,-7,8
92,-6,8
92,-5,10
92,-4,10
92,-3,8
92,-2,8
92,-1,8
93,-9,10
93,-8,10
93,-7,8
93,-6,8
93,-5,6
93,-4,7
93,-3,31
93,-2,31
93,-1,61
94,-9,8
94,-8,5
94,-7,7
94,-6,8
94,-5,10
94,-4,10
94,-3,8
94,-2,5
94,-1,7
95,-9,8
95,-8,8
95,-7,8
95,-6,8
95,-5,10
95,-4,3
95,-3,8
95,-2,8
95,-1,8
96,-9,8
96,-8,8
96,-7,8
96,-6,8
96,-5,0
96,-4,10
96,-3,8
96,-2,8
96,-1,8
97,-9,8
97,-8,8
97,-7,8
97,-6,8
97,-5,10
97,-4,10
97,-3,8
97,-2,8
97,-1,61
98,-9,8
98,-8,10
98,-7,10
98,-6,61
98,-5,10
98,-4,10
98,-3,8
98,-2,8
98,-1,8
