"#2023/05/02 07:22:34,Optimal"
22,6,8
22,7,8
22,8,8
22,9,10
22,10,10
22,11,8
22,12,8
22,13,8
22,14,8
22,15,8
22,16,8
22,17,10
22,18,8
22,19,63
22,20,6
22,21,7
22,22,8
22,23,10
22,24,10
22,25,8
22,26,8
22,27,8
22,28,8
22,29,6
22,30,7
23,0,8
23,1,8
23,2,8
23,3,10
23,4,8
23,5,8
23,6,8
23,7,8
23,8,8
23,9,10
23,10,10
23,11,8
23,12,8
23,13,8
23,14,8
23,15,8
23,16,8
23,17,10
23,18,8
23,19,8
23,20,8
23,21,8
23,22,8
23,23,10
23,24,10
23,25,8
23,26,8
23,27,8
23,28,8
23,29,8
24,0,8
24,1,8
24,2,63
24,3,10
24,4,63
24,5,8
24,6,8
24,7,8
24,8,63
24,9,10
24,10,10
24,11,8
24,12,8
24,13,8
24,14,8
24,15,8
24,16,63
24,17,10
24,18,8
24,19,8
24,20,8
24,21,8
24,22,8
24,23,10
24,24,10
24,25,8
24,26,8
24,27,8
24,28,8
24,29,8
24,30,63
26,0,8
26,1,8
26,2,4
26,3,7
26,4,10
26,5,10
26,6,4
26,7,7
26,8,63
26,9,10
26,10,10
26,11,8
26,12,8
26,13,8
26,14,8
26,15,8
26,16,8
26,17,10
26,18,8
26,19,8
26,20,8
26,21,8
26,22,8
26,23,10
26,24,0
26,25,8
26,26,8
26,27,8
26,28,8
26,29,8
27,0,7
27,1,8
27,2,8
27,3,0
27,4,63
27,5,8
27,6,63
27,7,8
27,8,8
27,9,0
27,10,10
27,11,8
27,12,8
27,13,8
27,14,8
27,15,8
27,16,8
27,17,10
27,18,63
27,19,8
27,20,8
27,21,8
27,22,8
27,23,10
27,24,10
27,25,8
27,26,8
27,27,10
27,28,10
27,29,8
28,0,10
28,1,8
28,2,5
28,3,7
28,4,63
28,5,8
28,6,8
28,7,10
28,8,10
28,9,6
28,10,7
28,11,8
28,12,8
28,13,8
28,14,8
28,15,8
28,16,8
28,17,10
28,18,8
28,19,8
28,20,8
28,21,5
28,22,7
28,23,10
28,24,10
28,25,8
28,26,8
28,27,8
28,28,8
28,29,8
29,0,8
29,1,8
29,2,8
29,3,10
29,4,10
29,5,10
29,6,8
29,7,8
29,8,8
29,9,10
29,10,2
29,11,8
29,12,8
29,13,8
29,14,8
29,15,63
29,16,8
29,17,10
29,18,8
29,19,8
29,20,8
29,21,8
29,22,8
29,23,10
29,24,2
29,25,63
29,26,8
29,27,8
29,28,8
29,29,8
29,30,63
30,0,8
30,1,4
30,2,7
30,3,10
30,4,8
30,5,10
30,6,10
30,7,8
30,8,8
30,9,5
30,10,7
30,11,8
30,12,8
30,13,8
30,14,8
30,15,10
30,16,4
30,17,7
30,18,63
30,19,8
30,20,8
30,21,8
30,22,8
30,23,10
30,24,10
30,25,8
30,26,8
30,27,8
30,28,8
30,29,8
32,0,8
32,1,8
32,2,8
32,3,10
32,4,8
32,5,8
32,6,8
32,7,63
32,8,8
32,9,10
32,10,10
32,11,8
32,12,8
32,13,8
32,14,8
32,15,8
32,16,8
32,17,10
32,18,8
32,19,8
32,20,8
32,21,8
32,22,8
32,23,10
32,24,10
32,25,8
32,26,8
32,27,8
32,28,8
32,29,8
33,0,8
33,1,63
33,2,8
33,3,10
33,4,8
33,5,8
33,6,8
33,7,8
33,8,8
33,9,10
33,10,10
33,11,8
33,12,8
33,13,8
33,14,10
33,15,10
33,16,8
33,17,5
33,18,7
33,19,8
33,20,8
33,21,8
33,22,4
33,23,7
33,24,10
33,25,8
33,26,8
33,27,8
33,28,8
33,29,5
33,30,7,33,30,8
33,30,7,33,30,8
34,0,8
34,1,8
34,2,63
34,3,10
34,4,8
34,5,8
34,6,8
34,7,8
34,8,8
34,9,10
34,10,4
34,11,7
34,12,8
34,13,8
34,14,8
34,15,8
34,16,8
34,17,10
34,18,10
34,19,8
34,20,8
34,21,8
34,22,8
34,23,10
34,24,10
34,25,8
34,26,5
34,27,7
34,28,8
34,29,8
35,0,63
35,1,8
35,2,8
35,3,10
35,4,6
35,5,7
35,6,8
35,7,8
35,8,8
35,9,10
35,10,10
35,11,8
35,12,8
35,13,4
35,14,7
35,15,63
35,16,8
35,17,10
35,18,8
35,19,8
35,20,8
35,21,8
35,22,8
35,23,10
35,24,10
35,25,8
35,26,8
35,27,8
35,28,8
35,29,8
36,0,8
36,1,8
36,2,10
36,3,10
36,4,8
36,5,8
36,6,8
36,7,8
36,8,8
36,9,8
36,10,10
36,11,8
36,12,8
36,13,8
36,14,8
36,15,8
36,16,10
36,17,10
36,18,8
36,19,8
36,20,8
36,21,8
36,22,8
36,23,8
36,24,10
36,25,8
36,26,8
36,27,8
36,28,8
36,29,63
37,0,8
37,1,8
37,2,8
37,3,10
37,4,8
37,5,8
37,6,8
37,7,4
37,8,7
37,9,10
37,10,10
37,11,8
37,12,8
37,13,8
37,14,8
37,15,8
37,16,8
37,17,10
37,18,8
37,19,8
37,20,4
37,21,7
37,22,8
37,23,10
37,24,10
37,25,8
37,26,8
37,27,8
37,28,8
37,29,8
38,0,8
38,1,8
38,2,8
38,3,10
38,4,8
38,5,63
38,6,8
38,7,8
38,8,8
38,9,10
38,10,10
38,11,63
38,12,8
38,13,8
38,14,4
38,15,7
38,16,8
38,17,10
38,18,8
38,19,8
38,20,8
38,21,8
38,22,8
38,23,4
38,24,7
38,25,8
38,26,10
38,27,10
38,28,8
38,29,8
38,30,8
39,0,8
39,1,8
39,2,63
39,3,10
39,4,8
39,5,8
39,6,8
39,7,8
39,8,8
39,9,10
39,10,10
39,11,8
39,12,5
39,13,7
39,14,8
39,15,8
39,16,8
39,17,10
39,18,8
39,19,8
39,20,5
39,21,7
39,22,63
39,23,10
39,24,10
39,25,4
39,26,7
39,27,8
39,28,8
39,29,8
40,0,8
40,1,63
40,2,63
40,3,10
40,4,8
40,5,8
40,6,8
40,7,8
40,8,8
40,9,10
40,10,10
40,11,8
40,12,8
40,13,8
40,14,8
40,15,8
40,16,63
40,17,10
40,18,8
40,19,8
40,20,8
40,21,8
40,22,8
40,23,10
40,24,10
40,25,8
40,26,8
40,27,8
40,28,8
40,29,8
40,30,63
41,0,8
41,1,8
41,2,10
41,3,10
41,4,8
41,5,8
41,6,8
41,7,8
41,8,8
41,9,8
41,10,10
41,11,8
41,12,8
41,13,8
41,14,8
41,15,8
41,16,10
41,17,10
41,18,8
41,19,8
41,20,8
41,21,8
41,22,8
41,23,8
41,24,10
41,25,8
41,26,8
41,27,8
41,28,8
41,29,8
42,0,63
42,1,8
42,2,8
42,3,10
42,4,8
42,5,8
42,6,8
42,7,8
42,8,8
42,9,10
42,10,10
42,11,8
42,12,8
42,13,8
42,14,8
42,15,8
42,16,8
42,17,4
42,18,7
42,19,63
42,20,10
42,21,8
42,22,8
42,23,10
42,24,10
42,25,63
42,26,4
42,27,7
42,28,8
42,29,8
43,0,8
43,1,8
43,2,8
43,3,10
43,4,8
43,5,8
43,6,8
43,7,8
43,8,8
43,9,10
43,10,10
43,11,8
43,12,8
43,13,8
43,14,8
43,15,8
43,16,8
43,17,10
43,18,8
43,19,8
43,20,8
43,21,8
43,22,8
43,23,10
43,24,10
43,25,8
43,26,8
43,27,8
43,28,8
43,29,8
44,0,10
44,1,10
44,2,8
44,3,4
44,4,7
44,5,8
44,6,8
44,7,8
44,8,8
44,9,10
44,10,10
44,11,8
44,12,8
44,13,8
44,14,8
44,15,4
44,16,7
44,17,10
44,18,8
44,19,8
44,20,8
44,21,8
44,22,8
44,23,0
44,24,10
44,25,8
44,26,8
44,27,8
44,28,8
44,29,8
45,0,8
45,1,5
45,2,7
45,3,10
45,4,8
45,5,8
45,6,8
45,7,8
45,8,8
45,9,10
45,10,10
45,11,8
45,12,8
45,13,8
45,14,8
45,15,8
45,16,8
45,17,10
45,18,8
45,19,8
45,20,8
45,21,8
45,22,8
45,23,10
45,24,10
45,25,5
45,26,7
45,27,8
45,28,8
45,29,8
46,0,8
46,1,8
46,2,8
46,3,10
46,4,8
46,5,8
46,6,63
46,7,8
46,8,8
46,9,10
46,10,10
46,11,8
46,12,8
46,13,8
46,14,8
46,15,8
46,16,8
46,17,10
46,18,8
46,19,8
46,20,8
46,21,8
46,22,8
46,23,10
46,24,10
46,25,8
46,26,8
46,27,8
46,28,8
46,29,8
46,30,63
47,0,8
47,1,8
47,2,8
47,3,10
47,4,8
47,5,8
47,6,8
47,7,8
47,8,8
47,9,10
47,10,10
47,11,8
47,12,8
47,13,8
47,14,8
47,15,8
47,16,8
47,17,10
47,18,8
47,19,8
47,20,8
47,21,8
47,22,8
47,23,1
47,24,10
47,25,10
47,26,8
47,27,8
47,28,8
47,29,8
47,30,8
49,0,8
49,1,8
49,2,8
49,3,10
49,4,4
49,5,7
49,6,63
49,7,8
49,8,8
49,9,4
49,10,7
49,11,63
49,12,8
49,13,10
49,14,10
49,15,8
49,16,8
49,17,10
49,18,8
49,19,4
49,20,7
49,21,8
49,22,8
49,23,10
49,24,10
49,25,8
49,26,8
49,27,8
49,28,8
49,29,8
50,0,8
50,1,6
50,2,7
50,3,10
50,4,8
50,5,8
50,6,8
50,7,8
50,8,8
50,9,10
50,10,10
50,11,8
50,12,8
50,13,8
50,14,8
50,15,8
50,16,8
50,17,10
50,18,8
50,19,6
50,20,7
50,21,8
50,22,8
50,23,10
50,24,10
50,25,8
50,26,8
50,27,8
50,28,8
50,29,8
53,0,8
53,1,8
53,2,8
53,3,6
53,4,7
53,5,8
53,6,10
53,7,8
53,8,8
53,9,10
53,10,10
53,11,8
53,12,8
53,13,8
53,14,8
53,15,8
53,16,8
53,17,10
53,18,8
53,19,8
53,20,8
53,21,8
53,22,8
53,23,10
53,24,10
53,25,8
53,26,8
53,27,8
53,28,5
53,29,7
54,0,63
54,1,63
54,2,63
54,3,10
54,4,63
54,5,63
54,6,63
54,7,63
54,8,63
54,9,10
54,10,10
54,11,63
54,12,63
54,13,63
54,14,63
54,15,63
54,16,63
54,17,10
54,18,63
54,19,63
54,20,63
54,21,63
54,22,63
54,23,10
54,24,10
54,25,63
54,26,63
54,27,63
54,28,63
54,29,63
54,30,63
56,0,8
56,1,8
56,2,8
56,3,10
56,4,8
56,5,8
56,6,8
56,7,8
56,8,10
56,9,10
56,10,3
56,11,8
56,12,8
56,13,8
56,14,63
56,15,8
56,16,8
56,17,10
56,18,8
56,19,8
56,20,8
56,21,8
56,22,8
56,23,10
56,24,10
56,25,8
56,26,8
56,27,8
56,28,8
56,29,8
58,0,8
58,1,8
58,2,8
58,3,10
58,4,8
58,5,8
58,6,8
58,7,10
58,8,10
58,9,10
58,10,0
58,11,8
58,12,8
58,13,8
58,14,8
58,15,8
58,16,8
58,17,10
58,18,8
58,19,8
58,20,8
58,21,8
58,22,8
58,23,6
58,24,7
58,25,8
58,26,8
58,27,10
58,28,8
58,29,8
58,30,8
60,0,8
60,1,8
60,2,8
60,3,10
60,4,8
60,5,8
60,6,8
60,7,8
60,8,5
60,9,7
60,10,10
60,11,10
60,12,8
60,13,8
60,14,8
60,15,8
60,16,8
60,17,10
60,18,4
60,19,7
60,20,63
60,21,8
60,22,8
60,23,10
60,24,10
60,25,8
60,26,8
60,27,8
60,28,8
60,29,8
62,0,8
62,1,8
62,2,10
62,3,3
62,4,8
62,5,8
62,6,8
62,7,8
62,8,8
62,9,8
62,10,10
62,11,8
62,12,8
62,13,63
62,14,8
62,15,10
62,16,10
62,17,10
62,18,8
62,19,8
62,20,8
62,21,8
62,22,8
62,23,8
62,24,10
62,25,8
62,26,8
62,27,8
62,28,8
62,29,8
64,0,8
64,1,8
64,2,8
64,3,10
64,4,8
64,5,8
64,6,8
64,7,8
64,8,8
64,9,1
64,10,10
64,11,8
64,12,8
64,13,8
64,14,8
64,15,8
64,16,8
64,17,10
64,18,8
64,19,8
64,20,8
64,21,8
64,22,8
64,23,3
64,24,10
64,25,10
64,26,10
64,27,8
64,28,8
64,29,8
65,0,8
65,1,8
65,2,8
65,3,10
65,4,8
65,5,8
65,6,8
65,7,6
65,8,7
65,9,10
65,10,10
65,11,8
65,12,8
65,13,8
65,14,8
65,15,8
65,16,6
65,17,7
65,18,8
65,19,8
65,20,10
65,21,10
65,22,8
65,23,10
65,24,4
65,25,7
65,26,63
65,27,8
65,28,8
65,29,8
66,0,8
66,1,10
66,2,8
66,3,3
66,4,8
66,5,8
66,6,8
66,7,8
66,8,8
66,9,10
66,10,10
66,11,8
66,12,8
66,13,8
66,14,8
66,15,8
66,16,8
66,17,10
66,18,8
66,19,8
66,20,8
66,21,8
66,22,8
66,23,10
66,24,10
66,25,8
66,26,8
66,27,8
66,28,8
66,29,63
67,0,8
67,1,8
67,2,8
67,3,10
67,4,8
67,5,8
67,6,8
67,7,8
67,8,4
67,9,7
67,10,10
67,11,8
67,12,10
67,13,10
67,14,63
67,15,8
67,16,8
67,17,0
67,18,8
67,19,8
67,20,8
67,21,63
67,22,8
67,23,10
67,24,10
67,25,8
67,26,6
67,27,7
67,28,8
67,29,8
68,0,8
68,1,8
68,2,8
68,3,10
68,4,5
68,5,7
68,6,8
68,7,8
68,8,8
68,9,10
68,10,5
68,11,7
68,12,63
68,13,8
68,14,8
68,15,8
68,16,8
68,17,10
68,18,8
68,19,8
68,20,8
68,21,8
68,22,8
68,23,10
68,24,10
68,25,10
68,26,8
68,27,8
68,28,8
68,29,8
72,0,6
72,1,7
72,2,8
72,3,10
72,4,8
72,5,8
72,6,8
72,7,8
72,8,10
72,9,10
72,10,10
72,11,8
72,12,8
72,13,8
72,14,8
72,15,8
72,16,8
72,17,10
72,18,8
72,19,8
72,20,8
72,21,63
72,22,8
72,23,10
72,24,6
72,25,7
72,26,8
72,27,8
72,28,8
72,29,8
73,0,8
73,1,8
73,2,8
73,3,10
73,4,8
73,5,8
73,6,8
73,7,8
73,8,8
73,9,10
73,10,10
73,11,63
73,12,63
73,13,63
73,14,5
73,15,7
73,16,8
73,17,10
73,18,8
73,19,10
73,20,10
73,21,8
73,22,8
73,23,5
73,24,7
73,25,8
73,26,8
73,27,8
73,28,8
73,29,8
74,0,8
74,1,8
74,2,8
74,3,5
74,4,7
74,5,63
74,6,63
74,7,63
74,8,63
74,9,10
74,10,10
74,11,8
74,12,8
74,13,5
74,14,7
74,15,8
74,16,8
74,17,10
74,18,8
74,19,8
74,20,8
74,21,8
74,22,8
74,23,10
74,24,10
74,25,8
74,26,8
74,27,8
74,28,8
74,29,10
74,30,63
75,0,10
75,1,10
75,2,8
75,3,1
75,4,8
75,5,8
75,6,8
75,7,8
75,8,8
75,9,10
75,10,10
75,11,8
75,12,8
75,13,8
75,14,8
75,15,8
75,16,8
75,17,10
75,18,8
75,19,8
75,20,8
75,21,8
75,22,5
75,23,7
75,24,10
75,25,8
75,26,8
75,27,8
75,28,8
75,29,8
76,0,8
76,1,8
76,2,8
76,3,10
76,4,8
76,5,8
76,6,8
76,7,8
76,8,8
76,9,2
76,10,10
76,11,10
76,12,8
76,13,8
76,14,8
76,15,8
76,16,8
76,17,10
76,18,6
76,19,7
76,20,8
76,21,8
76,22,8
76,23,10
76,24,10
76,25,8
76,26,8
76,27,8
76,28,8
76,29,8
77,0,8
77,1,8
77,2,8
77,3,10
77,4,8
77,5,8
77,6,6
77,7,7
77,8,8
77,9,10
77,10,10
77,11,8
77,12,4
77,13,7
77,14,8
77,15,8
77,16,8
77,17,10
77,18,8
77,19,8
77,20,8
77,21,8
77,22,8
77,23,10
77,24,10
77,25,8
77,26,8
77,27,8
77,28,8
77,29,8
77,30,8
78,0,8
78,1,8
78,2,8
78,3,10
78,4,8
78,5,5
78,6,7
78,7,8
78,8,8
78,9,10
78,10,10
78,11,63
78,12,8
78,13,8
78,14,63
78,15,5
78,16,7
78,17,10
78,18,10
78,19,8
78,20,8
78,21,8
78,22,8
78,23,10
78,24,5
78,25,7
78,26,8
78,27,8
78,28,8
78,29,8
79,0,8
79,1,10
79,2,8
79,3,2
79,4,8
79,5,8
79,6,8
79,7,8
79,8,8
79,9,10
79,10,10
79,11,8
79,12,8
79,13,8
79,14,8
79,15,8
79,16,8
79,17,2
79,18,63
79,19,8
79,20,10
79,21,8
79,22,8
79,23,10
79,24,10
79,25,8
79,26,8
79,27,8
79,28,8
79,29,8
81,0,8
81,1,8
81,2,8
81,3,10
81,4,8
81,5,8
81,6,8
81,7,8
81,8,8
81,9,10
81,10,10
81,11,4
81,12,7
81,13,63
81,14,63
81,15,63
81,16,63
81,17,10
81,18,8
81,19,8
81,20,8
81,21,8
81,22,8
81,23,10
81,24,10
81,25,8
81,26,8
81,27,8
81,28,8
81,29,4
81,30,7
82,0,5
82,1,7
82,2,8
82,3,10
82,4,8
82,5,8
82,6,8
82,7,8
82,8,8
82,9,10
82,10,10
82,11,8
82,12,8
82,13,8
82,14,8
82,15,8
82,16,5
82,17,7
82,18,63
82,19,10
82,20,8
82,21,8
82,22,8
82,23,10
82,24,10
82,25,8
82,26,8
82,27,8
82,28,8
82,29,8
84,0,8
84,1,8
84,2,8
84,3,10
84,4,8
84,5,8
84,6,8
84,7,8
84,8,8
84,9,10
84,10,10
84,11,8
84,12,8
84,13,8
84,14,6
84,15,7
84,16,8
84,17,10
84,18,8
84,19,8
84,20,8
84,21,4
84,22,7
84,23,10
84,24,10
84,25,8
84,26,8
84,27,8
84,28,8
84,29,8
85,0,8
85,1,8
85,2,8
85,3,10
85,4,8
85,5,8
85,6,5
85,7,7
85,8,8
85,9,10
85,10,10
85,11,5
85,12,7
85,13,8
85,14,8
85,15,8
85,16,63
85,17,10
85,18,63
85,19,63
85,20,8
85,21,8
85,22,10
85,23,10
85,24,1
85,25,8
85,26,8
85,27,8
85,28,8
85,29,8
86,0,8
86,1,8
86,2,8
86,3,10
86,4,8
86,5,8
86,6,8
86,7,8
86,8,8
86,9,10
86,10,10
86,11,8
86,12,8
86,13,8
86,14,8
86,15,8
86,16,8
86,17,10
86,18,8
86,19,8
86,20,8
86,21,8
86,22,8
86,23,10
86,24,10
86,25,8
86,26,8
86,27,8
86,28,8
86,29,8
87,0,8
87,1,8
87,2,8
87,3,10
87,4,8
87,5,8
87,6,8
87,7,8
87,8,8
87,9,10
87,10,10
87,11,8
87,12,8
87,13,8
87,14,8
87,15,6
87,16,7
87,17,10
87,18,8
87,19,8
87,20,8
87,21,8
87,22,8
87,23,10
87,24,10
87,25,6
87,26,7
87,27,8
87,28,63
87,29,8
89,0,7
89,1,8
89,2,8
89,3,10
89,4,8
89,5,8
89,6,8
89,7,5
89,8,7
89,9,10
89,10,10
89,11,8
89,12,8
89,13,63
89,14,10
89,15,8
89,16,8
89,17,1
89,18,8
89,19,8
89,20,8
89,21,8
89,22,63
89,23,10
89,24,10
89,25,8
89,26,8
89,27,8
89,28,8
89,29,8
90,0,8
90,1,8
90,2,10
90,3,10
90,4,8
90,5,8
90,6,8
90,7,8
90,8,8
90,9,8
90,10,1
90,11,8
90,12,8
90,13,10
90,14,8
90,15,8
90,16,10
90,17,10
90,18,8
90,19,5
90,20,7
90,21,8
90,22,63
90,23,8
90,24,10
90,25,8
90,26,8
90,27,8
90,28,8
90,29,8
91,0,8
91,1,8
91,2,8
91,3,10
91,4,63
91,5,63
91,6,63
91,7,63
91,8,6
91,9,7
91,10,10
91,11,8
91,12,8
91,13,8
91,14,8
91,15,8
91,16,8
91,17,10
91,18,8
91,19,8
91,20,8
91,21,6
91,22,7
91,23,10
91,24,10
91,25,10
91,26,8
91,27,8
91,28,8
91,29,8
92,0,8
92,1,8
92,2,8
92,3,10
92,4,8
92,5,8
92,6,8
92,7,8
92,8,8
92,9,10
92,10,10
92,11,8
92,12,8
92,13,8
92,14,8
92,15,8
92,16,8
92,17,6
92,18,7
92,19,8
92,20,10
92,21,10
92,22,6
92,23,7
92,24,10
92,25,8
92,26,8
92,27,8
92,28,8
92,29,8
93,0,8
93,1,8
93,2,8
93,3,10
93,4,8
93,5,6
93,6,7
93,7,8
93,8,8
93,9,10
93,10,10
93,11,8
93,12,6
93,13,7
93,14,8
93,15,8
93,16,8
93,17,10
93,18,8
93,19,8
93,20,8
93,21,8
93,22,8
93,23,10
93,24,10
93,25,8
93,26,8
93,27,8
93,28,8
93,29,8
94,0,8
94,1,8
94,2,8
94,3,10
94,4,8
94,5,63
94,6,8
94,7,8
94,8,8
94,9,10
94,10,10
94,11,8
94,12,8
94,13,8
94,14,8
94,15,8
94,16,8
94,17,10
94,18,5
94,19,7
94,20,8
94,21,8
94,22,8
94,23,10
94,24,10
94,25,8
94,26,8
94,27,5
94,28,7
94,29,8
95,0,8
95,1,8
95,2,8
95,3,10
95,4,8
95,5,8
95,6,8
95,7,8
95,8,10
95,9,10
95,10,10
95,11,8
95,12,8
95,13,8
95,14,8
95,15,8
95,16,63
95,17,10
95,18,8
95,19,8
95,20,8
95,21,8
95,22,8
95,23,10
95,24,3
95,25,8
95,26,8
95,27,8
95,28,8
95,29,8
96,0,4
96,1,7
96,2,8
96,3,10
96,4,8
96,5,8
96,6,8
96,7,8
96,8,8
96,9,10
96,10,10
96,11,8
96,12,8
96,13,8
96,14,8
96,15,8
96,16,8
96,17,10
96,18,8
96,19,8
96,20,8
96,21,8
96,22,8
96,23,10
96,24,10
96,25,8
96,26,8
96,27,4
96,28,7
96,29,8
97,0,8
97,1,8
97,2,8
97,3,10
97,4,8
97,5,8
97,6,8
97,7,8
97,8,8
97,9,10
97,10,10
97,11,63
97,12,8
97,13,8
97,14,8
97,15,8
97,16,8
97,17,10
97,18,8
97,19,8
97,20,8
97,21,8
97,22,8
97,23,10
97,24,10
97,25,8
97,26,8
97,27,8
